公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地 区,省 份,城 市,所属行业,公司网址
2317,众生药业,广东众生药业股份有限公司,"Guangdong Zhongsheng Pharmaceutical Co.,Ltd.",广东省东莞市石龙镇西湖工业区信息产业园,2317,众生药业,2009-12-11,360000000,220116508,,,,0,0,华南,广东,东莞市,C 制造业,www.zspcl.com
2318,久立特材,浙江久立特材科技股份有限公司,"Zhejiang JIULI Hi-tech Metals Co.,Ltd.",浙江省湖州市双林镇镇西,2318,久立特材,2009-12-11,312000000,296930406,,,,0,0,华东,浙江,湖州市,C 制造业,www.jiuli.com
2319,乐通股份,珠海市乐通化工股份有限公司,"LETONG CHEMICAL CO.,LTD.",广东省珠海市金鼎官塘乐通工业园,2319,乐通股份,2009-12-11,200000000,199638590,,,,0,0,华南,广东,珠海市,C 制造业,www.letongink.com
2320,海峡股份,海南海峡航运股份有限公司,"HAINAN STRAIT SHIPPING CO.,LTD.",海南省海口市滨海大道东方洋大厦第七层,2320,海峡股份,2009-12-16,425880000,425875768,,,,0,0,华南,海南,海口市,G 运输仓储,www.hnss.net.cn
2321,华英农业,河南华英农业发展股份有限公司,"Henan Huaying Agricultural Development Co., Ltd.",河南省潢川县跃进东路308号,2321,华英农业,2009-12-16,294000000,291382500,,,,0,0,华中,河南,信阳市,A 农林牧渔,www.hua-ying.com
2322,理工监测,宁波理工监测科技股份有限公司,"Ningbo Ligong Online Monitoring Technology Co.,Ltd",浙江省宁波市保税区曹娥江路22号,2322,理工监测,2009-12-18,282520000,253316140,,,,0,0,华东,浙江,宁波市,C 制造业,www.lgom.com.cn
2323,中联电气,江苏中联电气股份有限公司,"JiangSu ZhongLian Electric Co.,Ltd",江苏省盐城市青年西路88号,2323,中联电气,2009-12-18,107588000,75472800,,,,0,0,华东,江苏,盐城市,C 制造业,www.zl-electronic.com
2324,普利特,上海普利特复合材料股份有限公司,"SHANGHAI PRET COMPOSITES CO.,LTD.",上海市四平路421弄20号2楼,2324,普利特,2009-12-18,270000000,153676988,,,,0,0,华东,上海,上海市,C 制造业,www.pret.com.cn
2325,洪涛股份,深圳市洪涛装饰股份有限公司,"SHENZHEN HONGTAO DECORATION CO.,LTD.",广东省深圳市罗湖区泥岗西洪涛路17号,2325,洪涛股份,2009-12-22,690561000,476648735,,,,0,0,华南,广东,深圳市,E 建筑业,www.szhongtao.cn
2326,永太科技,浙江永太科技股份有限公司,"Zhejiang Yongtai Technology Co.,Ltd.",浙江省化学原料药基地临海园区,2326,永太科技,2009-12-22,240300000,139646325,,,,0,0,华东,浙江,台州市,C 制造业,www.yongtaitech.com
2327,富安娜,深圳市富安娜家居用品股份有限公司,"Shenzhen Fuanna Bedding and Furnishing Co.,Ltd.",广东省深圳市南山区创业南南油大道西路自行车加工厂1栋,2327,富安娜,2009-12-30,321491812,168190711,,,,0,0,华南,广东,深圳市,C 制造业,www.fuanna.com.cn
2328,新朋股份,上海新朋实业股份有限公司,"SHANGHAI XINPENG INDUSTRIAL CO.,LTD.",上海市青浦区嘉松中路518号,2328,新朋股份,2009-12-30,450000000,151920244,,,,0,0,华东,上海,上海市,C 制造业,www.xinpeng.com
2329,皇氏乳业,广西皇氏甲天下乳业股份有限公司,"Guangxi Royal Dairy Co., Ltd.",广西壮族自治区南宁市科园大道66号,2329,皇氏乳业,2010-01-06,214000000,101706377,,,,0,0,华南,广西,南宁市,C 制造业,www.gxhsry.com
2330,得利斯,山东得利斯食品股份有限公司,"Shandong Delisi Food Co.,Ltd.",山东省诸城市昌城镇驻地,2330,得利斯,2010-01-06,502000000,307420000,,,,0,0,华东,山东,潍坊市,C 制造业,www.delisi.com.cn
2331,皖通科技,安徽皖通科技股份有限公司,"Anhui Wantong Technology Co.,Ltd.",安徽省合肥市高新区皖水路589号,2331,皖通科技,2010-01-06,214256620,118524768,,,,0,0,华东,安徽,合肥市,I 信息技术,www.wantong-tech.net
2332,仙琚制药,浙江仙琚制药股份有限公司,"ZHEJIANG XIANJU PHARMACEUTICAL CO., LTD.",浙江省仙居县仙药路1号,2332,仙琚制药,2010-01-12,341400000,300600768,,,,0,0,华东,浙江,台州市,C 制造业,www.xjpharma.com
2333,罗普斯金,苏州罗普斯金铝业股份有限公司,"Suzhou Lopsking Aluminum CO., Ltd.",江苏省苏州市相城区黄埭镇潘阳工业园内,2333,罗普斯金,2010-01-12,251301800,242537360,,,,0,0,华东,江苏,苏州市,C 制造业,www.lpsk.com.cn
2334,英威腾,深圳市英威腾电气股份有限公司,"SHENZHEN INVT ELECTRIC CO., LTD.",广东省深圳市南山区龙井高发科技工业园4号厂房,2334,英威腾,2010-01-13,350208000,226960349,,,,0,0,华南,广东,深圳市,C 制造业,www.invt.com.cn
2335,科华恒盛,厦门科华恒盛股份有限公司,"XIAMEN KEHUA HENGSHENG CO., LTD.",福建省厦门火炬高新区火炬园光业楼第三层东单元,2335,科华恒盛,2010-01-13,223902000,180733510,,,,0,0,华东,福建,厦门市,C 制造业,www.kehua.com.cn
2336,人人乐,人人乐连锁商业集团股份有限公司,"RENRENLE COMMERCIAL GROUP CO.,LTD.",广东省深圳市南山区前海路心语家园裙楼二层,2336,人人乐,2010-01-13,400000000,100000000,,,,0,0,华南,广东,深圳市,F 批发零售,www.renrenle.cn
2337,赛象科技,天津赛象科技股份有限公司,"TIANJIN SAIXIANG TECHNOLOGY CO.,LTD",天津市华苑新技术产业园区(环外)海泰发展四道9号,2337,赛象科技,2010-01-15,197925000,53060000,,,,0,0,华北,天津,天津市,C 制造业,www.chinarpm.com
2338,奥普光电,长春奥普光电技术股份有限公司,"Changchun Up Optotech Co., Ltd.",吉林省长春市经济技术开发区营口路588号,2338,奥普光电,2010-01-15,120000000,118639454,,,,0,0,东北,吉林,长春市,C 制造业,www.up-china.com
2339,积成电子,积成电子股份有限公司,"Integrated Electronic Systems Lab Co. , Ltd.",山东省济南市科航路1677号,2339,积成电子,2010-01-22,378896000,217662025,,,,0,0,华东,山东,济南市,C 制造业,www.ieslab.com.cn
2340,格林美,深圳市格林美高新技术股份有限公司,"Shenzhen Green Eco-manufacture Hi-tech Co.,Ltd.",广东省深圳市宝安区宝安中心区兴华路南侧荣超滨海大厦A栋20层2008号房,2340,格林美,2010-01-22,579582180,579576705,,,,0,0,华南,广东,深圳市,C 制造业,www.gemchina.com
2341,新纶科技,深圳市新纶科技股份有限公司,"SHENZHEN SELEN SCIENCE & TECHNOLOGY CO.,LTD.",广东省深圳市高新区科技南十二路曙光大厦九楼,2341,新纶科技,2010-01-22,373440000,124624000,,,,0,0,华南,广东,深圳市,C 制造业,www.szselen.com
2342,巨力索具,巨力索具股份有限公司,"JULI SLING CO.,LTD.",河北省保定市徐水县巨力路,2342,巨力索具,2010-01-26,960000000,294120000,,,,0,0,华北,河北,保定市,C 制造业,www.julisling.com
2343,禾欣股份,浙江禾欣实业集团股份有限公司,"ZHEJIANG HEXIN INDUSTRY GROUP Co.,Ltd",浙江省嘉兴市城东路435号,2343,禾欣股份,2010-01-26,198120000,123425100,,,,0,0,华东,浙江,嘉兴市,C 制造业,www.hexin-puleather.com
2344,海宁皮城,海宁中国皮革城股份有限公司,"Haining China Leather Market Co.,Ltd",浙江省海宁市海州西路201号,2344,海宁皮城,2010-01-26,1120000000,1012443702,,,,0,0,华东,浙江,嘉兴市,L 商务服务,www.zgpgc.com
2345,潮宏基,广东潮宏基实业股份有限公司,"GUANGDONG CHJ INDUSTRY CO., LTD.",广东省汕头市龙湖区龙新工业区龙新五街四号1-4楼,2345,潮宏基,2010-01-28,360000000,358249872,,,,0,0,华南,广东,汕头市,C 制造业,www.chjchina.com
2346,柘中建设,上海柘中建设股份有限公司,"Shanghai Zhezhong Construction Co.,Ltd",上海市奉贤区浦卫公路50号,2346,柘中建设,2010-01-28,135000000,35000000,,,,0,0,华东,上海,上海市,C 制造业,www.ch-zzcc.com
2347,泰尔重工,泰尔重工股份有限公司,"Taier Heavy Industry Co., Ltd.",安徽省马鞍山市经济技术开发区超山路669号,2347,泰尔重工,2010-01-28,187200000,93841650,,,,0,0,华东,安徽,马鞍山市,C 制造业,www.taiergroup.com
2348,高乐股份,广东高乐玩具股份有限公司,"Goldlok Toys Holdings (GuangDong) Co.,Ltd",广东省普宁市占陇加工区振如大厦,2348,高乐股份,2010-02-03,473600000,322664000,,,,0,0,华南,广东,揭阳市,C 制造业,www.goldlok.com
2349,精华制药,精华制药集团股份有限公司,"NANTONG JINGHUA PHARMACEUTICAL CO., LTD.",江苏省南通市港闸经济开发区兴泰路9号,2349,精华制药,2010-02-03,200000000,197092512,,,,0,0,华东,江苏,南通市,C 制造业,www.ntjhzy.com
2350,北京科锐,北京科锐配电自动化股份有限公司,"Beijing Creative Distribution Automation Co.,LTD",北京市海淀区上地创业路8号3号楼4层,2350,北京科锐,2010-02-03,218280000,218216250,,,,0,0,华北,北京,北京市,C 制造业,www.creat-da.com.cn
2351,漫步者,深圳市漫步者科技股份有限公司,"Edifier Technology Co.,Ltd.",广东省深圳市光明新区公明街道别墅路公明商会大厦301,2351,漫步者,2010-02-05,294000000,125868075,,,,0,0,华南,广东,深圳市,C 制造业,www.edifier.com;www.manbuzhe.com
2352,鼎泰新材,马鞍山鼎泰稀土新材料股份有限公司,"Maanshan Dingtai Rare Earth & New Material Co., Ltd.",安徽省马鞍山市当涂工业园,2352,鼎泰新材,2010-02-05,77830780,34516039,,,,0,0,华东,安徽,马鞍山市,C 制造业,www.dingtaicn.com
2353,杰瑞股份,烟台杰瑞石油服务集团股份有限公司,"Yantai Jereh Oilfield Services Group Co., Ltd.",山东省烟台市莱山区杰瑞路5号,2353,杰瑞股份,2010-02-05,597053600,314563396,,,,0,0,华东,山东,烟台市,C 制造业,www.jereh.com
2354,科冕木业,大连科冕木业股份有限公司,"Dalian Kemian Wood Industry Co., Ltd.",辽宁省大连庄河市经济开发区,2354,科冕木业,2010-02-09,93500000,51218750,,,,0,0,东北,辽宁,大连市,C 制造业,www.kemianwood.com
2355,兴民钢圈,山东兴民钢圈股份有限公司,"Shandong Xingmin Wheel Co., Ltd.",山东省龙口市龙口经济开发区,2355,兴民钢圈,2010-02-09,515200000,465049076,,,,0,0,华东,山东,烟台市,C 制造业,www.xingmin.com
2356,浩宁达,深圳浩宁达仪表股份有限公司,"Shenzhen Haoningda Meters Co.,LTD.",广东省深圳市南山区侨香路东方科技园华科大厦六楼,2356,浩宁达,2010-02-09,80000000,80000000,,,,0,0,华南,广东,深圳市,C 制造业,www.szhnd.com
2357,富临运业,四川富临运业集团股份有限公司,"Sichuan Fulin Transportation Group CO., LTD.",四川省绵阳市绵州大道北段98号,2357,富临运业,2010-02-10,195930648,193855648,,,,0,0,西南,四川,绵阳市,G 运输仓储,www.scflyy.cn
2358,森源电气,河南森源电气股份有限公司,"Henan Senyuan Electric Co.,Ltd",河南省长葛市魏武路南段西侧,2358,森源电气,2010-02-10,344000000,148070816,,,,0,0,华中,河南,许昌市,C 制造业,www.hnsyec.com
2359,齐星铁塔,山东齐星铁塔科技股份有限公司,"SHANDONG QIXING IRON TOWER CO., LTD.",山东省邹平县开发区会仙二路,2359,齐星铁塔,2010-02-10,208400000,135175239,,,,0,0,华东,山东,滨州市,C 制造业,www.qxtt.cn
2360,同德化工,山西同德化工股份有限公司,"SHANXI TOND CHEMICAL CO.,LTD.",山西省河曲县文笔镇焦尾城大茂口,2360,同德化工,2010-03-03,180000000,106351221,,,,0,0,华北,山西,忻州市,C 制造业,www.tondchem.com
2361,神剑股份,安徽神剑新材料股份有限公司,"Anhui Shenjian New Materials Co.,Ltd",安徽省芜湖经济技术开发区桥北工业园保顺路8号,2361,神剑股份,2010-03-03,320000000,182492000,,,,0,0,华东,安徽,芜湖市,C 制造业,www.shen-jian.com
2362,汉王科技,汉王科技股份有限公司,"Hanwang Technology Co.,Ltd.",北京市海淀区东北旺西路8号5号楼三层,2362,汉王科技,2010-03-03,214102792,125426936,,,,0,0,华北,北京,北京市,C 制造业,www.hanwang.com.cn
2363,隆基机械,山东隆基机械股份有限公司,"SHANDONG LONGJI MACHINERY CO.,LTD.",山东省龙口市外向型经济开发区,2363,隆基机械,2010-03-05,149400000,120000000,,,,0,0,华东,山东,烟台市,C 制造业,www.longjigroup.cn
2364,中恒电气,杭州中恒电气股份有限公司,"HANGZHOU ZHONGHENG ELECTRIC Co., Ltd.",浙江省杭州市高新区之江科技工业园东信大道69号,2364,中恒电气,2010-03-05,254249190,176833487,,,,0,0,华东,浙江,杭州市,C 制造业,www.hzzh.com
2365,永安药业,潜江永安药业股份有限公司,"QIANJIANG YONGAN PHARMACEUTICAL CO.,LTD.",湖北省潜江市泽口经济开发区竹泽路16号,2365,永安药业,2010-03-05,187000000,118632008,,,,0,0,华中,湖北,潜江市,C 制造业,www.chinataurine.com
2366,丹甫股份,四川丹甫制冷压缩机股份有限公司,"SICHUAN DANFU COMPRESSOR CO.,LTD",四川省青神县黑龙镇,2366,丹甫股份,2010-03-12,133500000,100921657,,,,0,0,西南,四川,眉山市,C 制造业,www.scdanfu.cn
2367,康力电梯,康力电梯股份有限公司,"CANNY ELEVATOR CO., LTD.",江苏省吴江汾湖经济开发区康力大道888号,2367,康力电梯,2010-03-12,380670000,228454388,,,,0,0,华东,江苏,苏州市,C 制造业,www.canny-elevator.com
2368,太极股份,太极计算机股份有限公司,Taiji Computer Corporation Limited,北京市海淀区北四环中路211号,2368,太极股份,2010-03-12,237094080,226001580,,,,0,0,华北,北京,北京市,I 信息技术,www.taiji.com.cn
2369,卓翼科技,深圳市卓翼科技股份有限公司,"SHENZHEN ZOWEE TECHNOLOGY CO.,LTD",广东省深圳市南山区西丽民企科技工业园5栋,2369,卓翼科技,2010-03-16,240000000,91641400,,,,0,0,华南,广东,深圳市,C 制造业,www.zowee.com.cn
2370,亚太药业,浙江亚太药业股份有限公司,"Zhejiang Yatai Pharmaceutical Co.,Ltd.",浙江省绍兴县云集路1152号,2370,亚太药业,2010-03-16,204000000,84738725,,,,0,0,华东,浙江,绍兴市,C 制造业,www.ytyaoye.com
2371,七星电子,北京七星华创电子股份有限公司,"Beijing Sevenstar Electronics Co.,Ltd.",北京市朝阳区酒仙桥东路1号M2电子专用设备厂房1-1、1-2、1-5、1-6；1号楼（M3楼部分）；M5厂房,2371,七星电子,2010-03-16,352200000,278352614,,,,0,0,华北,北京,北京市,C 制造业,www.sevenstar.com.cn
2372,伟星新材,浙江伟星新型建材股份有限公司,"Zhejiang Weixing New Building Materials Co.,Ltd.",浙江省临海经济开发区,2372,伟星新材,2010-03-18,253400000,224900000,,,,0,0,华东,浙江,台州市,C 制造业,www.china-pipes.com
2373,联信永益,北京联信永益科技股份有限公司,SureKAM Corporation,北京市海淀区中关村南大街甲8号10层1002号,2373,联信永益,2010-03-18,137060000,134838196,,,,0,0,华北,北京,北京市,I 信息技术,www.surekam.com
2374,丽鹏股份,山东丽鹏股份有限公司,"SHANDONG LIPENG CO.,LTD",山东省烟台市牟平区姜格庄街道办事处丽鹏路1号,2374,丽鹏股份,2010-03-18,191409229,102587490,,,,0,0,华东,山东,烟台市,C 制造业,www.lp.com.cn
2375,亚厦股份,浙江亚厦装饰股份有限公司,"ZHEJIANG YASHA DECORATION CO.,LTD.",浙江省上虞市章镇工业新区,2375,亚厦股份,2010-03-23,635437500,502012501,,,,0,0,华东,浙江,绍兴市,E 建筑业,www.yashazs.com
2376,新北洋,山东新北洋信息技术股份有限公司,"Shandong New Beiyang Information Technology Co.,Ltd.",山东省威海市火炬高技术产业开发区火炬路169号,2376,新北洋,2010-03-23,300000000,223557162,,,,0,0,华东,山东,威海市,C 制造业,www.newbeiyang.com.cn
2377,国创高新,湖北国创高新材料股份有限公司,"Hubei Guochuang Hi-Tech Material Co.,Ltd",湖北省武汉市东湖开发区华光大道18号,2377,国创高新,2010-03-23,214000000,214000000,,,,0,0,华中,湖北,武汉市,C 制造业,www.guochuang.com.cn
2378,章源钨业,崇义章源钨业股份有限公司,"Chongyi Zhangyuan Tungsten Co., Ltd.",江西省赣州市崇义县城塔下,2378,章源钨业,2010-03-31,428213646,428213646,,,,0,0,华东,江西,赣州市,C 制造业,www.zy-tungsten.com
2379,鲁丰股份,山东鲁丰铝箔股份有限公司,"Shandong Loften Aluminium Foil Co.,Ltd.",山东省博兴县滨博大街1568号,2379,鲁丰股份,2010-03-31,463200000,187310000,,,,0,0,华东,山东,滨州市,C 制造业,www.loften.com.cn
2380,科远股份,南京科远自动化集团股份有限公司,"Nanjing Keyuan Automatic Corporation Co.,Ltd",江苏省南京市江宁区秣陵街道清水亭东路1266号,2380,科远股份,2010-03-31,68000000,32047625,,,,0,0,华东,江苏,南京市,C 制造业,www.sciyon.com
2381,双箭股份,浙江双箭橡胶股份有限公司,"ZHEJIANG DOUBLE ARROW RUBBER CO., LTD.",浙江省桐乡市洲泉镇晚村,2381,双箭股份,2010-04-02,234000000,139162350,,,,0,0,华东,浙江,嘉兴市,C 制造业,www.doublearrow.net
2382,蓝帆股份,山东蓝帆塑胶股份有限公司,"SHANDONG BLUE SAIL PLASTIC & RUBBER CO.,LTD.",山东省淄博市齐鲁化学工业区清田路21号,2382,蓝帆股份,2010-04-02,240000000,239839650,,,,0,0,华东,山东,淄博市,C 制造业,www.bluesail.cn
2383,合众思壮,北京合众思壮科技股份有限公司,"Beijing UniStrong Science&Technology Co.,Ltd.",北京市海淀区知春路118号知春大厦1501室,2383,合众思壮,2010-04-02,187200000,81410990,,,,0,0,华北,北京,北京市,C 制造业,www.unistrong.com
2384,东山精密,苏州东山精密制造股份有限公司,"Suzhou Dongshan Precision manufacturing Co., Ltd",江苏省苏州市吴中区东山上湾村,2384,东山精密,2010-04-09,384000000,137283000,,,,0,0,华东,江苏,苏州市,L 商务服务,www.sz-dsbj.com
2385,大北农,北京大北农科技集团股份有限公司,"Beijing DBN Technology Group Co.,Ltd",北京市海淀区中关村大街27号中关村大厦14层,2385,大北农,2010-04-09,1604025584,916300984,,,,0,0,华北,北京,北京市,C 制造业,www.dbn.com.cn
2386,天原集团,宜宾天原集团股份有限公司,"YIBIN TIANYUAN GROUP CO., LTD.",四川省宜宾市下江北,2386,天原集团,2010-04-09,479771290,479751430,,,,0,0,西南,四川,宜宾市,C 制造业,www.ybty.com
2387,黑牛食品,黑牛食品股份有限公司,"BLACKCOW FOOD CO.,LTD.",广东省汕头市潮汕路金园工业城内9A5A6,2387,黑牛食品,2010-04-13,314339090,191827662,,,,0,0,华南,广东,汕头市,C 制造业,www.blackcow.cn
2388,新亚制程,深圳市新亚电子制程股份有限公司,"Shenzhen Sunyes Electronic Manufacturing Holding Co.,Ltd",广东省深圳市福田区益田路6003号荣超商务中心A座9楼,2388,新亚制程,2010-04-13,199800000,176400000,,,,0,0,华南,广东,深圳市,C 制造业,www.sunyes.cn
2389,南洋科技,浙江南洋科技股份有限公司,"Zhejiang Nanyang Technology Co., Ltd.",浙江省台州市开发区开发大道388号,2389,南洋科技,2010-04-13,498369636,198369636,,,,0,0,华东,浙江,台州市,C 制造业,www.nykj.cc
2390,信邦制药,贵州信邦制药股份有限公司,"Guizhou Xinbang Pharmaceutical Co.,Ltd.",贵州省罗甸县龙坪镇解放路96号,2390,信邦制药,2010-04-16,173600000,112876802,,,,0,0,西南,贵州,贵阳市,C 制造业,www.xinbang.com
2391,长青股份,江苏长青农化股份有限公司,"JIANGSU CHANGQING AGROCHEMICAL CO.,LTD",江苏省江都市浦头镇江灵路1号,2391,长青股份,2010-04-16,205753600,101969920,,,,0,0,华东,江苏,扬州市,C 制造业,www.jscq.com
2392,北京利尔,北京利尔高温材料股份有限公司,"BEIJING LIER HIGH-TEMPERATURE MATERIALS CO., LTD.",北京市昌平区小汤山镇小汤山工业园4号楼,2392,北京利尔,2010-04-23,540000000,185552947,,,,0,0,华北,北京,北京市,C 制造业,www.bjlirr.com
2393,力生制药,天津力生制药股份有限公司,"TIANJIN LISHENG PHARMACEUTICAL CO.,LTD",天津市南开区黄河道491号,2393,力生制药,2010-04-23,182454992,181399548,,,,0,0,华北,天津,天津市,C 制造业,www.lishengpharma.com
2394,联发股份,江苏联发纺织股份有限公司,Jiangsu lianfa textile Co.Ltd.,江苏省南通市海安县城东镇恒联路88号,2394,联发股份,2010-04-23,215800000,215800000,,,,0,0,华东,江苏,南通市,C 制造业,www.lianfa.cn
2395,双象股份,无锡双象超纤材料股份有限公司,"WUXI DOUBLE ELEPHANT MICRO FIBRE MATERIAL CO.,LTD",江苏省无锡市新区鸿山街道后宅中路,2395,双象股份,2010-04-29,89403000,89403000,,,,0,0,华东,江苏,无锡市,C 制造业,www.sxcxgf.com
2396,星网锐捷,福建星网锐捷通讯股份有限公司,"Fujian Star-net Communication Co.,Ltd.",福建省福州市仓山区金山大道618号桔园洲星网锐捷科技园19-22栋,2396,星网锐捷,2010-06-23,351060000,243205400,,,,0,0,华东,福建,福州市,C 制造业,www.star-net.cn
2397,梦洁家纺,湖南梦洁家纺股份有限公司,"Hunan Mendale Hometextile Co.,LTD",湖南省长沙市高新技术产业开发区麓谷产业基地谷苑路168号,2397,梦洁家纺,2010-04-29,151200000,72271985,,,,0,0,华中,湖南,长沙市,C 制造业,www.mendale.com
2398,建研集团,厦门市建筑科学研究院集团股份有限公司,"XIAMEN ACADEMY OF BUILDING RESEARCH GROUP CO.,LTD.",福建省厦门市思明区湖滨南路62号,2398,建研集团,2010-05-06,263640000,187763667,,,,0,0,华东,福建,厦门市,M 科研服务,www.xmabr.com
2399,海普瑞,深圳市海普瑞药业股份有限公司,"SHENZHEN HEPALINK PHARMACEUTICAL CO.,LTD.",广东省深圳市南山区松坪山郎山路21号,2399,海普瑞,2010-05-06,800200000,800200000,,,,0,0,华南,广东,深圳市,C 制造业,www.hepalink.com
2400,省广股份,广东省广告股份有限公司,"Guangdong Advertising CO.,Ltd.",广东省广州市越秀区东风东路745号之二,2400,省广股份,2010-05-06,385499812,329354582,,,,0,0,华南,广东,广州市,L 商务服务,www.gdadc.com
2401,中海科技,中海网络科技股份有限公司,"China Shipping Network Technology Co., Ltd.",上海市浦东新区民生路600号,2401,中海科技,2010-05-06,202160000,197399286,,,,0,0,华东,上海,上海市,I 信息技术,www.cnshippingnt.com
2402,和而泰,深圳和而泰智能控制股份有限公司,"Shenzhen H&T Intelligent Control Co.,Ltd.",广东省深圳市南山区高新南区科深圳市南山区高新南区科技南十路6号深圳航天科技创新研究院大厦10楼,2402,和而泰,2010-05-11,100050000,86640000,,,,0,0,华南,广东,深圳市,C 制造业,www.szhittech.com
2403,爱仕达,浙江爱仕达电器股份有限公司,"ZHEJIANG AISHIDA ELECTRIC CO., LTD.",浙江省温岭市经济开发区科技路2号,2403,爱仕达,2010-05-11,240000000,222382500,,,,0,0,华东,浙江,台州市,C 制造业,www.chinaasd.com
2404,嘉欣丝绸,浙江嘉欣丝绸股份有限公司,"Zhejiang Jiaxin Silk Corp.,Ltd",浙江省嘉兴市中山东路88号丝绸大楼,2404,嘉欣丝绸,2010-05-11,260325000,174752430,,,,0,0,华东,浙江,嘉兴市,C 制造业,www.jxsilk.cn
2405,四维图新,北京四维图新科技股份有限公司,"NavInfo Co.,Ltd.",北京市海淀区学院路7号弘彧大厦10层1002A室,2405,四维图新,2010-05-18,691596710,633897106,,,,0,0,华北,北京,北京市,I 信息技术,www.navinfo.com
2406,远东传动,许昌远东传动轴股份有限公司,"Xuchang Yuandong Drive Shaft CO.,Ltd.",河南省许昌市北郊尚集镇,2406,远东传动,2010-05-18,280500000,170119425,,,,0,0,华中,河南,许昌市,C 制造业,www.yodonchina.com
2407,多氟多,多氟多化工股份有限公司,"Do-Fluoride Chemicals Co., Ltd",河南省焦作市中站区焦克路,2407,多氟多,2010-05-18,222560000,175520561,,,,0,0,华中,河南,焦作市,C 制造业,www.dfdchem.com
2408,齐翔腾达,淄博齐翔腾达化工股份有限公司,"ZIBO QIXIANG TENGDA CHEMICAL CO.,LTD.",山东省淄博市临淄区胶厂南路1号,2408,齐翔腾达,2010-05-18,560649600,548726400,,,,0,0,华东,山东,淄博市,C 制造业,www.qxtdgf.com
2409,雅克科技,江苏雅克科技股份有限公司,"Jiangsu Yoke Technology Co., Ltd.",江苏省无锡宜兴经济开发区荆溪北路,2409,雅克科技,2010-05-25,166320000,82529850,,,,0,0,华东,江苏,无锡市,C 制造业,www.yokechem.com
2410,广联达,广联达软件股份有限公司,GLODON SOFTWARE COMPANY LIMITED.,北京市海淀区东北旺西路8号院中关村软件园甲18号楼,2410,广联达,2010-05-25,413100000,210603986,,,,0,0,华北,北京,北京市,I 信息技术,www.glodon.com
2411,九九久,江苏九九久科技股份有限公司,"Jiangsu Jiujiujiu Technology Co.,LTD.",江苏省如东县马塘镇建设路40号,2411,九九久,2010-05-25,232200000,163673025,,,,0,0,华东,江苏,南通市,C 制造业,www.jjjkj.com.cn
2412,汉森制药,湖南汉森制药股份有限公司,"Hunan Hansen Pharmaceutical Co.,Ltd.",湖南省益阳市银城南路龙岭工业园,2412,汉森制药,2010-05-25,148000000,138925000,,,,0,0,华中,湖南,益阳市,C 制造业,www.hansenzy.com
2413,常发股份,江苏常发制冷股份有限公司,"JIANGSU CHANGFA REFRIGERATION CO., LTD.",江苏省常州市武进区礼嘉镇建东村建华路南,2413,常发股份,2010-05-28,220500000,220500000,,,,0,0,华东,江苏,常州市,C 制造业,www.changfazl.com
2414,高德红外,武汉高德红外股份有限公司,"Wuhan Guide Infrared CO.,LTD",湖北省武汉市东湖开发区黄龙山南路6号,2414,高德红外,2010-07-16,300000000,79869141,,,,0,0,华中,湖北,武汉市,C 制造业,www.wuhan-guide.com
2415,海康威视,杭州海康威视数字技术股份有限公司,"HANGZHOU HIKVISION DIGITAL TECHNOLOGY CO., LTD",浙江省杭州市西湖区马塍路36号,2415,海康威视,2010-05-28,2008611611,1470943550,,,,0,0,华东,浙江,杭州市,C 制造业,www.hikvision.com
2416,爱施德,深圳市爱施德股份有限公司,"Shenzhen Aisidi CO.,LTD.",广东省深圳市福田区泰然大道东泰然劲松大厦20F,2416,爱施德,2010-05-28,999100000,955570653,,,,0,0,华南,广东,深圳市,F 批发零售,www.aisidi.com
2417,三元达,福建三元达通讯股份有限公司,"Fujian Sunnada Communication Co.,Ltd",福建省福州市鼓楼区五凤街道软件大道89号福州软件园产业基地二期7#楼,2417,三元达,2010-06-01,270000000,119561443,,,,0,0,华东,福建,福州市,C 制造业,www.sunnada.com
2418,康盛股份,浙江康盛股份有限公司,"ZHE JIANG KANGSHENG CO.,LTD.",浙江省杭州市淳安县千岛湖镇康盛路268号,2418,康盛股份,2010-06-01,228800000,156191646,,,,0,0,华东,浙江,杭州市,C 制造业,www.kasun.cn
2419,天虹商场,天虹商场股份有限公司,"RAINBOW DEPARTMENT STORE CO.,LTD.",广东省深圳市福田区福中一路1016号地铁大厦20-24楼,2419,天虹商场,2010-06-01,800200000,163837000,,,,0,0,华南,广东,深圳市,F 批发零售,www.rainbow.cn
2420,毅昌股份,广州毅昌科技股份有限公司,"GUANGZHOU ECHOM SCIENCE&TECHNOLOGY CO.,LTD.",广东省广州市高新技术产业开发区科学城科丰路29号,2420,毅昌股份,2010-06-01,401000000,103820000,,,,0,0,华南,广东,广州市,C 制造业,www.echom.com
2421,达实智能,深圳达实智能股份有限公司,"SHENZHEN DAS INTELLITECH CO., LTD.",广东省深圳市南山区高新技术村W1栋A座五楼,2421,达实智能,2010-06-03,208800000,121164750,,,,0,0,华南,广东,深圳市,I 信息技术,www.chn-das.com
