公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地 区,省 份,城 市,所属行业,公司网址
2471,中超电缆,江苏中超电缆股份有限公司,"Jiangsu Zhongchao Cable CO.,LTD.",江苏省宜兴市西郊工业园振丰东路999号,2471,中超电缆,2010-09-10,253600000,68444558,,,,0,0,华东,江苏,无锡市,C 制造业,www.zcdlgf.com
2472,双环传动,浙江双环传动机械股份有限公司,"ZHEJIANG SHUANGHUAN DRIVELINE CO.,LTD",浙江省玉环县机电工业园区1-14号,2472,双环传动,2010-09-10,277992000,107892720,,,,0,0,华东,浙江,台州市,C 制造业,www.gearsnet.com
2473,圣莱达,宁波圣莱达电器股份有限公司,"NINGBO SUNLIGHT ELECTRICAL APPLIANCE CO.,LTD.",浙江省宁波市江北区金山路298号,2473,圣莱达,2010-09-10,160000000,52800000,,,,0,0,华东,浙江,宁波市,C 制造业,www.nbslt.com
2474,榕基软件,福建榕基软件股份有限公司,"Fujian Rongji Software Co., Ltd.",福建省福州市鼓楼区铜盘路福州软件园产业基地,2474,榕基软件,2010-09-15,311100000,130900679,,,,0,0,华东,福建,福州市,I 信息技术,www.rongji.com
2475,立讯精密,立讯精密工业股份有限公司,"Luxshare Precision Industry Co.,LTD.",广东省深圳市宝安区西乡街道洲石路翻身工业厂房G1（1-3层）,2475,立讯精密,2010-09-15,364980000,91980000,,,,0,0,华南,广东,深圳市,C 制造业,www.luxshare.com.cn
2476,宝莫股份,山东宝莫生物化工股份有限公司,"SHANDONG POLYMER BIOCHEMICALS CO.,LTD.",山东省东营市东营区西四路892号,2476,宝莫股份,2010-09-15,612000000,300853463,,,,0,0,华东,山东,东营市,C 制造业,www.slcapam.com
2477,雏鹰农牧,雏鹰农牧集团股份有限公司,"CHUYING AGRO-PASTORAL GROUP CO.,LTD",河南省新郑市薛店镇,2477,雏鹰农牧,2010-09-15,534000000,228782858,,,,0,0,华中,河南,郑州市,A 农林牧渔,www.chu-ying.com
2478,常宝股份,江苏常宝钢管股份有限公司,"Jiangsu Changbao Steeltube Co., Ltd.",江苏省常州市延陵东路558号,2478,常宝股份,2010-09-21,400100000,69468050,,,,0,0,华东,江苏,常州市,C 制造业,www.cbsteeltube.com
2479,富春环保,浙江富春江环保热电股份有限公司,"Zhejiang Fuchunjiang Environmental Thermoelectric Co.,LTD.",浙江省富阳市灵桥镇春永路188号,2479,富春环保,2010-09-21,737800000,444720000,,,,0,0,华东,浙江,杭州市,D 水电煤气,www.zhefuet.com
2480,新筑股份,成都市新筑路桥机械股份有限公司,"Chengdu Xinzhu Road&Bridge Machinery Co.,LTD",四川省成都市四川新津工业园区,2480,新筑股份,2010-09-21,280000000,158530886,,,,0,0,西南,四川,成都市,C 制造业,www.xinzhu.com
2481,双塔食品,烟台双塔食品股份有限公司,"YAN TAI SHUANG TA FOOD CO.,LTD,",山东省招远市金岭镇寨里,2481,双塔食品,2010-09-21,216000000,104043914,,,,0,0,华东,山东,烟台市,C 制造业,www.shuangtafensi.com
2482,广田股份,深圳广田装饰集团股份有限公司,"SHENZHEN GRANDLAND DECORATION GROUP CO.,LTD.",广东省深圳市罗湖区沿河北路1003号京基东方都会大厦1-2层,2482,广田股份,2010-09-29,514850500,164253863,,,,0,0,华南,广东,深圳市,E 建筑业,www.szgt.com
2483,润邦股份,江苏润邦重工股份有限公司,"Jiangsu Rainbow Heavy Industries Co.,Ltd.",江苏省南通经济技术开发区振兴西路9号,2483,润邦股份,2010-09-29,360000000,90000000,,,,0,0,华东,江苏,南通市,C 制造业,www.jiangsurhi.com
2484,江海股份,南通江海电容器股份有限公司,"Nantong Jianghai Capacitor Co.,Ltd.",江苏省南通市通州区平潮通扬南路79号,2484,江海股份,2010-09-29,208000000,52000000,,,,0,0,华东,江苏,南通市,C 制造业,www.jianghai.com
2485,希努尔,希努尔男装股份有限公司,"Sinoer Men""s Wear Co.,Ltd.",山东省诸城市东环路58号,2485,希努尔,2010-10-15,320000000,100400000,,,,0,0,华东,山东,潍坊市,C 制造业,www.sinoer.com
2486,嘉麟杰,上海嘉麟杰纺织品股份有限公司,Shanghai Challenge Textile Company Limited,上海市金山区亭林镇亭枫公路1918号,2486,嘉麟杰,2010-10-15,416000000,269495000,,,,0,0,华东,上海,上海市,C 制造业,www.challenge-21c.com
2487,大金重工,辽宁大金重工股份有限公司,Dajin Heavy Industry Corporation,辽宁省阜新市新邱区新邱大街155号,2487,大金重工,2010-10-15,360000000,175833000,,,,0,0,东北,辽宁,阜新市,C 制造业,www.dajin.cn
2488,金固股份,浙江金固股份有限公司,Zhejiang Jingu Company Limited,浙江省富阳市富春街道公园西路1181号,2488,金固股份,2010-10-21,180000000,87907500,,,,0,0,华东,浙江,富阳市,C 制造业,www.jgwheel.com
2489,浙江永强,浙江永强集团股份有限公司,"YOTRIO GROUP CO., LTD",浙江省临海市前江南路1号,2489,浙江永强,2010-10-21,478183847,137477856,,,,0,0,华东,浙江,台州市,C 制造业,www.yotrio.com
2490,山东墨龙,山东墨龙石油机械股份有限公司,"Shandong Molong Petroleum Machinery Co.,Ltd",山东省寿光市北环路99号,2490,山东墨龙,2010-10-21,541722000,145244000,,,,0,0,华东,山东,潍坊市,C 制造业,www.molonggroup.com
2491,通鼎光电,江苏通鼎光电股份有限公司,"JIANGSU TONGDING OPTIC-ELECTRONIC STOCK CO.,LTD",江苏省吴江市震泽镇八都经济开发区小平大道8号,2491,通鼎光电,2010-10-21,267800000,96182500,,,,0,0,华东,江苏,苏州市,C 制造业,www.tdgd.com.cn
2492,恒基达鑫,珠海恒基达鑫国际化工仓储股份有限公司,"Zhuhai Winbase International Chemical Tank Terminal Co., Ltd.",广东省珠海市高栏港经济区南迳湾,2492,恒基达鑫,2010-11-02,120000000,59700000,,,,0,0,华南,广东,珠海市,G 运输仓储,www.winbase-tank.com
2493,荣盛石化,荣盛石化股份有限公司,"RONGSHENG PETRO CHEMICAL CO., LTD.",浙江省杭州市萧山区益农镇红阳路98号,2493,荣盛石化,2010-11-02,1112000000,112000000,,,,0,0,华东,浙江,杭州市,C 制造业,www.cnrspc.com
2494,华斯股份,华斯农业开发股份有限公司,HUASI AGRICULTURAL DEVELOPMENT COMPANY LIMITED,河北省肃宁县尚村镇,2494,华斯股份,2010-11-02,113500000,62308516,,,,0,0,华北,河北,沧州市,C 制造业,www.huasiag.com
2495,佳隆股份,广东佳隆食品股份有限公司,"Guangdong Jialong Food Co., Ltd.",广东省普宁市池尾工业区上寮园256幢0138号,2495,佳隆股份,2010-11-02,283104000,105300000,,,,0,0,华南,广东,揭阳市,C 制造业,www.gdjlfood.com
2496,辉丰股份,江苏辉丰农化股份有限公司,"JIANGSU HUIFENG AGROCHEMICAL CO.,LTD.",江苏省大丰市海洋经济开发区南区纬二路（王港闸南首）,2496,辉丰股份,2010-11-09,245047500,108214133,,,,0,0,华东,江苏,盐城市,C 制造业,www.hfagro.com
2497,雅化集团,四川雅化实业集团股份有限公司,"Sichuan Yahua Industrial Group Co.,LTD",四川省雅安市雨城区陇西路20号,2497,雅化集团,2010-11-09,480000000,120000000,,,,0,0,西南,四川,雅安市,C 制造业,www.scyahua.com
2498,汉缆股份,青岛汉缆股份有限公司,"Qingdao Hanhe Cable Co., Ltd",山东省青岛市崂山区九水东路628号,2498,汉缆股份,2010-11-09,715440000,95218650,,,,0,0,华东,山东,青岛市,C 制造业,www.hanhe-cable.com
2499,科林环保,科林环保装备股份有限公司,"Kelin Environmental Protection Equipment,Inc.",江苏省吴江市松陵镇八坼社区,2499,科林环保,2010-11-09,112500000,34662525,,,,0,0,华东,江苏,苏州市,C 制造业,www.kelin-china.com
2500,山西证券,山西证券股份有限公司,SHANXI SECURITIES COMPANY LIMITED,山西省太原市府西街69号山西国际贸易中心东塔楼,2500,山西证券,2010-11-15,2399800000,1457937751,,,,0,0,华北,山西,太原市,J 金融业,www.i618.com.cn;www.sxzq.com
2501,利源铝业,吉林利源铝业股份有限公司,"JILIN LIYUAN ALUMINUM CO., LTD.",吉林省辽源民营经济开发区友谊工业园区,2501,利源铝业,2010-11-17,468000000,202680284,,,,0,0,东北,吉林,辽源市,C 制造业,www.liyuanlvye.com
2502,骅威股份,骅威科技股份有限公司,"HUAWEI TECHNOLOGY CO.,LTD",广东省汕头市澄海区澄华工业区玉亭路,2502,骅威股份,2010-11-17,140800000,77883520,,,,0,0,华南,广东,汕头市,C 制造业,www.huawei-stock.com
2503,搜于特,东莞市搜于特服装股份有限公司,"DONGGUAN SOUYUTE FASHION CO.,LTD",广东省东莞市道滘镇昌平第二工业区第一栋,2503,搜于特,2010-11-17,432000000,108000000,,,,0,0,华南,广东,东莞市,C 制造业,www.celucasn.com
2504,东光微电,江苏东光微电子股份有限公司,"Jiangsu Dongguang Micro-electronics Co.,Ltd.",江苏省宜兴环科园绿园路42号,2504,东光微电,2010-11-18,107000000,66425149,,,,0,0,华东,江苏,无锡市,C 制造业,www.jsdgme.com
2505,大康牧业,湖南大康牧业股份有限公司,"HUNAN DAKANG PASTURE FARMING CO.,LTD",湖南省怀化市鹤城区鸭嘴岩工业园3栋,2505,大康牧业,2010-11-18,246720000,142862576,,,,0,0,华中,湖南,怀化市,A 农林牧渔,www.dakangmuye.com
2506,*ST超日,上海超日太阳能科技股份有限公司,"Shanghai Chaori Solar Energy Science &Technology CO., LTD.",上海市奉贤区南桥镇江海经济园区,2506,*ST超日,2010-11-18,843520000,462495744,,,,0,0,华东,上海,上海市,C 制造业,www.chaorisolar.com
2507,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司,"Chongqing Fuling Zhacai Group Co., Ltd.",重庆市涪陵区体育南路29号,2507,涪陵榨菜,2010-11-23,155000000,51657433,,,,0,0,西南,重庆,重庆市,C 制造业,www.flzc.com
2508,老板电器,杭州老板电器股份有限公司,"Hangzhou Robam Appliances Co., Ltd.",浙江省杭州余杭区余杭经济开发区临平大道592号,2508,老板电器,2010-11-23,256000000,92800000,,,,0,0,华东,浙江,杭州市,C 制造业,www.robam.com
2509,天广消防,天广消防股份有限公司,"TianGuang Fire-Fighting Co.,Ltd.",福建省南安市成功科技开发区,2509,天广消防,2010-11-23,400000000,151100000,,,,0,0,华东,福建,南平市,C 制造业,www.tianguang.com
2510,天汽模,天津汽车模具股份有限公司,"TIANJIN MOTOR DIES CO.,LTD.",天津市天津空港经济区航天路77号,2510,天汽模,2010-11-25,205760000,73858286,,,,0,0,华北,天津,天津市,C 制造业,www.tqm.com.cn
2511,中顺洁柔,中顺洁柔纸业股份有限公司,"C&S Paper Co., Ltd.",广东省中山市东升镇坦背胜龙村,2511,中顺洁柔,2010-11-25,208000000,94371837,,,,0,0,华南,广东,中山市,C 制造业,www.zhongshungroup.com
2512,达华智能,中山达华智能科技股份有限公司,"ZHONGSHAN TATWAH SMARTECH CO., LTD",广东省中山市小榄镇泰丰工业区水怡南路9号,2512,达华智能,2010-12-03,318583800,81000000,,,,0,0,华南,广东,中山市,C 制造业,www.twh.com.cn
2513,蓝丰生化,江苏蓝丰生物化工股份有限公司,"Jiangsu Lanfeng Bio-chemical Co.,Ltd.",江苏省新沂经济开发区苏化路1号,2513,蓝丰生化,2010-12-03,213120000,54720000,,,,0,0,华东,江苏,新沂市,C 制造业,www.jslanfeng.com
2514,宝馨科技,苏州宝馨科技实业股份有限公司,"SUZHOU BOAMAX TECHNOLOGIES GROUP CO.,LTD.",江苏省苏州高新区浒墅关经济开发区新亭路10号,2514,宝馨科技,2010-12-03,108800000,38400000,,,,0,0,华东,江苏,苏州市,C 制造业,www.boamax.com
2515,金字火腿,金字火腿股份有限公司,"JINZI HAM CO.,LTD.",浙江省金华市工业园区金帆街1000号,2515,金字火腿,2010-12-03,143325000,36075000,,,,0,0,华东,浙江,金华市,C 制造业,www.jinzichina.com
2516,江苏旷达,江苏旷达汽车织物集团股份有限公司,"Jiangsu Kuangda Automobile Textile Group Co., Ltd.",江苏省常州市武进区湖塘镇湖塘纺织工业园江东路28号,2516,江苏旷达,2010-12-07,250000000,112835695,,,,0,0,华东,江苏,常州市,C 制造业,www.kuangdacn.com
2517,泰亚股份,泰亚鞋业股份有限公司,"TAIYA SHOES CO.,LTD.",福建省泉州市经济技术开发区清濛园区美泰路36号,2517,泰亚股份,2010-12-07,176800000,44200000,,,,0,0,华东,福建,泉州市,C 制造业,www.taiya.hk
2518,科士达,深圳科士达科技股份有限公司,"SHENZHEN KSTAR SCIENCE & TECHNOLOGY CO.,LTD",广东省深圳市南山区高新北区科技中二路软件园1栋4楼401、402室,2518,科士达,2010-12-07,207000000,52200000,,,,0,0,华南,广东,深圳市,C 制造业,www.kstar.com.cn
2519,银河电子,江苏银河电子股份有限公司,"JIANG SU YIN HE ELECTRONICS CO.,LTD.",江苏省张家港市塘桥镇南环路188号,2519,银河电子,2010-12-07,211200000,52800000,,,,0,0,华东,江苏,连云港市,C 制造业,www.yinhe.com
2520,日发精机,浙江日发精密机械股份有限公司,"Zhejiang RIFA Precision Machinery Co., Ltd.",浙江省新昌县七星街道日发数码科技园,2520,日发精机,2010-12-10,216000000,80730000,,,,0,0,华东,浙江,绍兴市,C 制造业,www.rifapm.com
2521,齐峰股份,山东齐峰特种纸业股份有限公司,"SHANDONG QIFENG SPECIAL PAPER CO.,LTD.",山东省淄博市临淄区朱台镇朱台路22号,2521,齐峰股份,2010-12-10,420500000,259743588,,,,0,0,华东,山东,淄博市,C 制造业,www.qifeng.cn
2522,浙江众成,浙江众成包装材料股份有限公司,"Zhejiang Zhongcheng Packing Material Co., Ltd",浙江省嘉善县经济开发区柳溪路,2522,浙江众成,2010-12-10,170672000,51312000,,,,0,0,华东,浙江,嘉兴市,C 制造业,www.zjzhongda.com
2523,天桥起重,株洲天桥起重机股份有限公司,"Zhuzhou Tianqiao Crane Co., Ltd.",湖南省株洲市石峰区田心北门,2523,天桥起重,2010-12-10,332800000,196785208,,,,0,0,华中,湖南,株洲市,C 制造业,www.tqcc.cn
2524,光正钢构,光正钢结构股份有限公司,"Guangzheng Steel Structure Co.,Ltd.",新疆维吾尔自治区乌鲁木齐经济技术开发区上海路105号,2524,光正钢构,2010-12-17,503332800,233380597,,,,0,0,西北,新疆,乌鲁木齐市,E 建筑业,www.gzss.cc
2526,山东矿机,山东矿机集团股份有限公司,"SHANDONG MINING MACHINERY GROUP CO., LTD.",山东省昌乐县经济开发区大沂路北段,2526,山东矿机,2010-12-17,534000000,358441997,,,,0,0,华东,山东,潍坊市,C 制造业,www.skj.cc
2527,新时达,上海新时达电气股份有限公司,Shanghai STEP Electric Corporation,上海市嘉定区南翔镇新丰村新勤路289号,2527,新时达,2010-12-24,207020000,93079840,,,,0,0,华东,上海,上海市,C 制造业,www.stepelevator.com
2528,英飞拓,深圳英飞拓科技股份有限公司,SHEN ZHEN INFINOVA LIMITED,广东省深圳市宝安区观澜高新技术产业园英飞拓厂房,2528,英飞拓,2010-12-24,353709000,88800000,,,,0,0,华南,广东,深圳市,C 制造业,www.infinova.com.cn
2529,海源机械,福建海源自动化机械股份有限公司,"FUJIAN HAIYUAN AUTOMATIC EQUIPMENTS CO., LTD",福建省福州市闽侯县荆溪镇铁岭北路2号,2529,海源机械,2010-12-24,160000000,82817560,,,,0,0,华东,福建,福州市,C 制造业,www.haiyuan-group.com
2530,丰东股份,江苏丰东热技术股份有限公司,"JIANGSU FENGDONG THERMAL TECHNOLOGY CO.,LTD.",江苏省大丰市经济开发区南翔西路333号,2530,丰东股份,2010-12-31,268000000,164440000,,,,0,0,华东,江苏,盐城市,C 制造业,www.fengdong.com
2531,天顺风能,天顺风能（苏州）股份有限公司,"Titan Wind Energy (Suzhou) Co.,LTD",江苏省苏州市太仓经济开发区宁波东路28号,2531,天顺风能,2010-12-31,411500000,122744840,,,,0,0,华东,江苏,苏州市,C 制造业,www.titanwind.com.cn
2532,新界泵业,新界泵业集团股份有限公司,"SHIMGE PUMP INDUSTRY GROUP CO.,LTD.",浙江省温岭市大溪镇大洋城工业区,2532,新界泵业,2010-12-31,160000000,45142858,,,,0,0,华东,浙江,台州市,C 制造业,www.shimge.com
2533,金杯电工,金杯电工股份有限公司,"Goldcup Electric Apparatus Co.,Ltd.",湖南省长沙市高新技术产业开发区东方红中路580号,2533,金杯电工,2010-12-31,336000000,203931600,,,,0,0,华中,湖南,长沙市,C 制造业,www.gold-cup.cn
2534,杭锅股份,杭州锅炉集团股份有限公司,"Hangzhou Boiler Group Co., Ltd.",浙江省杭州市江干区大农港路1216号,2534,杭锅股份,2011-01-10,400520000,117113180,,,,0,0,华东,浙江,杭州市,C 制造业,www.chinaboilers.com
2535,林州重机,林州重机集团股份有限公司,"Linzhou Heavy Machinery Group Co., Ltd.",河南省林州市河顺镇申村,2535,林州重机,2011-01-11,538329480,215457544,,,,0,0,华中,河南,安阳市,C 制造业,www.lzzj.com
2536,西泵股份,河南省西峡汽车水泵股份有限公司,"Henan Province Xixia Automobile Water Pump Co.,Ltd.",河南省西峡县工业大道,2536,西泵股份,2011-01-11,96000000,39934000,,,,0,0,华中,河南,南阳市,C 制造业,www.xixia-waterpump.com
2537,海立美达,青岛海立美达股份有限公司,"QINGDAO HAILI METAL ONE CO.,LTD.",山东省青岛即墨市青威路1626号,2537,海立美达,2011-01-10,150000000,67875000,,,,0,0,华东,山东,青岛市,C 制造业,www.haili.com.cn
2538,司尔特,安徽省司尔特肥业股份有限公司,"ANHUI SIERTE FERTILIZER INDUSTRY LTD.,COMPANY",安徽省宁国经济技术开发区,2538,司尔特,2011-01-18,296000000,140020000,,,,0,0,华东,安徽,宁国市,C 制造业,www.sierte.com
2539,新都化工,成都市新都化工股份有限公司,"Shindoo Chemical Industry CO.,LTD",四川省成都市新都工业开发区南二路,2539,新都化工,2011-01-18,331040000,104753631,,,,0,0,西南,四川,成都市,C 制造业,www.shindoo.com
2540,亚太科技,江苏亚太轻合金科技股份有限公司,"Jiangsu Asia-Pacific Light Alloy Technology Co.,Ltd.",江苏省无锡市新区坊兴路8号,2540,亚太科技,2011-01-18,416000000,144014000,,,,0,0,华东,江苏,无锡市,C 制造业,www.yatal.com；www.apalt.com
2541,鸿路钢构,安徽鸿路钢结构(集团)股份有限公司,"Anhui Honglu Steel Construction(Group) CO., LTD",安徽省合肥市双凤工业区,2541,鸿路钢构,2011-01-18,268000000,69600000,,,,0,0,华东,安徽,合肥市,C 制造业,www.hong-lu.com
2542,中化岩土,中化岩土工程股份有限公司,"CHINA ZHONGHUA GEOTECHNICAL ENGINEERING CO.,LTD.",北京市大兴区北京市大兴工业开发区,2542,中化岩土,2011-01-28,200400000,64228125,,,,0,0,华北,北京,北京市,E 建筑业,www.cge.com.cn
